datetime,datetime_traffic,weekday,speed,travel_time,link_name
2021-07-23T16:00:00,2021-07-23T16:28:04,Friday,20.50,947,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:28:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:28:07,Friday,8.69,605,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:28:07,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:28:07,Friday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,4.97,416,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,4.97,1168,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,1.86,5386,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,26.71,254,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,11.80,580,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,11.80,863,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,12.42,422,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,4.34,710,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,11.80,224,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:28:13,Friday,26.71,96,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,15.53,318,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,24.85,95,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,23.61,100,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,12.42,558,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,34.17,205,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,21.12,258,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,24.85,288,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,16.15,595,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,19.26,1010,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,18.01,411,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:33:03,Friday,8.07,2344,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:33:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:33:07,Friday,12.42,448,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:33:07,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:33:07,Friday,14.91,371,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,3.10,639,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,3.10,1794,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,1.86,4779,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,17.39,391,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,10.56,636,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,10.56,947,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,9.32,553,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,6.21,482,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,10.56,245,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:33:11,Friday,17.39,149,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,15.53,314,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,32.93,215,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,24.85,94,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,15.53,152,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,12.42,555,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,21.12,257,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,22.99,308,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,18.01,520,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,17.39,1106,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,21.12,349,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:38:03,Friday,8.07,2432,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:38:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:38:08,Friday,8.07,670,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:38:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:38:08,Friday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,4.97,452,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,4.97,1268,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,29.82,343,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,29.82,230,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,6.83,948,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,6.83,1412,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,13.04,414,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,4.34,665,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,6.83,366,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:38:11,Friday,29.82,87,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,15.53,323,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,25.47,92,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,15.53,153,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,12.42,556,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,32.93,214,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,22.36,247,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,21.74,324,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,21.12,453,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,16.77,1174,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,18.01,401,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:43:03,Friday,8.07,2428,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:43:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:43:08,Friday,6.21,856,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:43:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:43:08,Friday,9.94,549,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,4.34,480,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,4.34,1346,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,12.42,800,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,12.42,537,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,8.07,847,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,8.07,1262,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,6.21,800,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,4.34,687,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,8.07,327,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:43:11,Friday,12.42,204,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,15.53,324,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,24.85,94,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,15.53,153,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,11.80,587,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,35.41,199,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,21.74,253,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,18.01,396,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,14.91,628,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,16.77,1156,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,16.77,443,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:48:03,Friday,7.45,2630,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:48:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:48:08,Friday,12.42,447,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:48:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:48:08,Friday,11.18,495,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,2.48,814,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,2.48,2284,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,2.48,3897,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,13.04,517,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,9.94,661,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,9.94,984,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,4.97,1028,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,5.59,584,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,9.94,255,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:48:12,Friday,13.04,197,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,14.91,330,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,23.61,99,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,12.42,568,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,39.76,179,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,21.74,249,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,16.15,451,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:53:03,Friday,7.45,2618,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:53:04,Friday,16.77,142,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:53:04,Friday,15.53,451,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:53:04,Friday,19.88,483,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:53:04,Friday,16.77,1159,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:53:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:53:08,Friday,6.21,864,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:53:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:53:08,Friday,14.29,386,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,1.86,2194,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,2.48,904,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,2.48,2536,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,28.58,352,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,28.58,236,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,10.56,620,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,10.56,923,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,4.34,729,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,10.56,239,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:53:12,Friday,28.58,90,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,14.29,343,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,39.76,179,BBT E Manhattan Portal - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,23.61,100,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,13.04,548,BBT W Toll Plaza - Manhattan Portal
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,26.09,209,QMT E Manhattan Side - Toll Plaza
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,20.50,357,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T16:00:00,2021-07-23T16:58:03,Friday,7.45,2631,Westside Hwy N 57th St - GWB
2021-07-23T16:00:00,2021-07-23T16:58:04,Friday,19.88,118,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T16:00:00,2021-07-23T16:58:04,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T16:00:00,2021-07-23T16:58:04,Friday,14.91,482,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:58:04,Friday,21.74,441,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:58:04,Friday,17.39,1118,Westside Hwy S GWB - 57th St
2021-07-23T16:00:00,2021-07-23T16:58:08,Friday,7.45,734,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T16:00:00,2021-07-23T16:58:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T16:00:00,2021-07-23T16:58:08,Friday,14.29,378,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,3.10,690,12th Ave S 57th St - 45th St
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,3.10,1936,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,9.32,1053,FDR N Catherine Slip - 25th St
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,26.09,260,FDR N 25th - 63rd St
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,10.56,643,FDR S 63rd - 25th St
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,10.56,958,FDR S 25th St - Catherine Slip
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,2.48,1840,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,2.48,1113,12th Ave N 40th - 57th St
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,10.56,248,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T16:00:00,2021-07-23T16:58:11,Friday,26.09,99,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,14.29,338,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,23.61,101,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,13.04,532,BBT W Toll Plaza - Manhattan Portal
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,37.28,190,BBT E Manhattan Portal - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,32.31,171,QMT E Manhattan Side - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,26.09,284,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T17:00:00,2021-07-23T17:03:03,Friday,6.83,2717,Westside Hwy N 57th St - GWB
2021-07-23T17:00:00,2021-07-23T17:03:04,Friday,20.50,116,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T17:00:00,2021-07-23T17:03:04,Friday,14.29,496,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:03:04,Friday,19.26,489,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:03:04,Friday,18.64,1037,Westside Hwy S GWB - 57th St
2021-07-23T17:00:00,2021-07-23T17:03:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T17:00:00,2021-07-23T17:03:08,Friday,10.56,515,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T17:00:00,2021-07-23T17:03:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T17:00:00,2021-07-23T17:03:08,Friday,14.29,378,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,4.34,491,12th Ave S 57th St - 45th St
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,4.34,1378,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,8.69,1174,FDR N Catherine Slip - 25th St
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,39.14,173,FDR N 25th - 63rd St
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,6.83,984,FDR S 63rd - 25th St
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,6.83,1465,FDR S 25th St - Catherine Slip
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,7.45,712,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,7.45,431,12th Ave N 40th - 57th St
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,6.83,380,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:03:12,Friday,39.14,66,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,22.36,104,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,18.64,127,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,14.91,478,BBT W Toll Plaza - Manhattan Portal
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,34.79,202,BBT E Manhattan Portal - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,32.31,171,QMT E Manhattan Side - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,13.04,543,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,19.88,479,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:08:03,Friday,19.26,1020,Westside Hwy S GWB - 57th St
2021-07-23T17:00:00,2021-07-23T17:08:04,Friday,14.29,348,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T17:00:00,2021-07-23T17:08:04,Friday,25.47,289,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T17:00:00,2021-07-23T17:08:04,Friday,6.83,2787,Westside Hwy N 57th St - GWB
2021-07-23T17:00:00,2021-07-23T17:08:05,Friday,0.00,0,West St S Spring St - BBT Manhattan Portal outbound
2021-07-23T17:00:00,2021-07-23T17:08:08,Friday,9.94,535,LINCOLN TUNNEL E SOUTH TUBE - NJ - NY
2021-07-23T17:00:00,2021-07-23T17:08:08,Friday,0.00,0,LINCOLN TUNNEL E CENTER TUBE NJ - NY
2021-07-23T17:00:00,2021-07-23T17:08:08,Friday,0.00,0,LINCOLN TUNNEL W CENTER TUBE NY - NJ
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,3.72,569,12th Ave S 57th St - 45th St
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,3.72,1596,12th ave @ 45th - 11 ave ganservoort st
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,0.00,0,11th ave s ganservoort - west st @ spring st
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,40.38,254,FDR N Catherine Slip - 25th St
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,40.38,170,FDR N 25th - 63rd St
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,9.94,666,FDR S 63rd - 25th St
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,9.94,992,FDR S 25th St - Catherine Slip
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,4.34,1144,11th ave n ganservoort - 12th ave @ 40th st
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,4.34,692,12th Ave N 40th - 57th St
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,9.94,257,FDR S Catherine Slip - BKN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:08:11,Friday,40.38,64,BKN Bridge Manhattan Side - FDR N Catherine Slip
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,14.29,346,LINCOLN TUNNEL W NORTH TUBE NY - NJ
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,18.64,126,FDR N - TBB E 116TH STREET - MANHATTAN TRUSS
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,14.91,161,TBB W - FDR S MANHATTAN TRUSS - E116TH STREET
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,14.29,485,BBT W Toll Plaza - Manhattan Portal
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,36.66,192,BBT E Manhattan Portal - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,31.68,173,QMT E Manhattan Side - Toll Plaza
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,9.94,705,BQE N Atlantic Ave - BKN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,19.26,495,BQE N Atlantic Ave - MAN Bridge Manhattan Side
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,19.26,1025,Westside Hwy S GWB - 57th St
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,24.23,304,GWB E LOWER LEVEL PLAZA - CBE E LOWER LEVEL AMSTERDAM AVE
2021-07-23T17:00:00,2021-07-23T17:13:03,Friday,6.83,2818,Westside Hwy N 57th St - GWB
