datetime,AQI_PM2.5,Parameter_PM2.5,Unit_PM2.5,Value_PM2.5,Category_PM2.5,AQI_OZONE,Parameter_OZONE,Unit_OZONE,Value_OZONE,Category_OZONE
2020-07-13T20:00:00,12.0,PM2.5,UG/M3,2.8,1.0,34,OZONE,PPB,37.0,1
2020-07-13T21:00:00,11.0,PM2.5,UG/M3,2.6,1.0,32,OZONE,PPB,35.0,1
2020-07-13T22:00:00,10.0,PM2.5,UG/M3,2.4,1.0,30,OZONE,PPB,32.0,1
2020-07-13T23:00:00,10.0,PM2.5,UG/M3,2.3,1.0,28,OZONE,PPB,30.0,1
2020-07-14T00:00:00,9.0,PM2.5,UG/M3,2.2,1.0,26,OZONE,PPB,28.0,1
2020-07-14T01:00:00,10.0,PM2.5,UG/M3,2.4,1.0,24,OZONE,PPB,26.0,1
2020-07-14T02:00:00,10.0,PM2.5,UG/M3,2.3,1.0,22,OZONE,PPB,24.0,1
2020-07-14T03:00:00,10.0,PM2.5,UG/M3,2.3,1.0,21,OZONE,PPB,23.0,1
2020-07-14T04:00:00,9.0,PM2.5,UG/M3,2.2,1.0,19,OZONE,PPB,21.0,1
2020-07-14T05:00:00,9.0,PM2.5,UG/M3,2.1,1.0,19,OZONE,PPB,20.0,1
2020-07-14T06:00:00,9.0,PM2.5,UG/M3,2.1,1.0,19,OZONE,PPB,20.0,1
2020-07-14T07:00:00,9.0,PM2.5,UG/M3,2.2,1.0,19,OZONE,PPB,20.0,1
2020-07-14T08:00:00,9.0,PM2.5,UG/M3,2.2,1.0,19,OZONE,PPB,21.0,1
2020-07-14T09:00:00,9.0,PM2.5,UG/M3,2.1,1.0,20,OZONE,PPB,22.0,1
2020-07-14T10:00:00,9.0,PM2.5,UG/M3,2.2,1.0,22,OZONE,PPB,24.0,1
2020-07-14T11:00:00,10.0,PM2.5,UG/M3,2.4,1.0,23,OZONE,PPB,25.0,1
2020-07-14T12:00:00,10.0,PM2.5,UG/M3,2.4,1.0,25,OZONE,PPB,27.0,1
2020-07-14T13:00:00,10.0,PM2.5,UG/M3,2.5,1.0,27,OZONE,PPB,29.0,1
2020-07-14T14:00:00,11.0,PM2.5,UG/M3,2.6,1.0,29,OZONE,PPB,31.0,1
2020-07-14T15:00:00,10.0,PM2.5,UG/M3,2.5,1.0,29,OZONE,PPB,31.0,1
2020-07-14T16:00:00,10.0,PM2.5,UG/M3,2.5,1.0,28,OZONE,PPB,30.0,1
2020-07-14T17:00:00,11.0,PM2.5,UG/M3,2.7,1.0,27,OZONE,PPB,29.0,1
2020-07-14T18:00:00,12.0,PM2.5,UG/M3,2.8,1.0,26,OZONE,PPB,28.0,1
2020-07-14T19:00:00,12.0,PM2.5,UG/M3,2.9,1.0,25,OZONE,PPB,27.0,1
2020-07-14T20:00:00,13.0,PM2.5,UG/M3,3.0,1.0,24,OZONE,PPB,26.0,1
2020-07-14T21:00:00,14.0,PM2.5,UG/M3,3.3,1.0,22,OZONE,PPB,24.0,1
2020-07-14T22:00:00,14.0,PM2.5,UG/M3,3.4,1.0,20,OZONE,PPB,22.0,1
2020-07-14T23:00:00,15.0,PM2.5,UG/M3,3.5,1.0,19,OZONE,PPB,20.0,1
2020-07-15T00:00:00,15.0,PM2.5,UG/M3,3.6,1.0,18,OZONE,PPB,19.0,1
2020-07-15T01:00:00,15.0,PM2.5,UG/M3,3.6,1.0,18,OZONE,PPB,19.0,1
2020-07-15T02:00:00,15.0,PM2.5,UG/M3,3.7,1.0,17,OZONE,PPB,18.0,1
2020-07-15T03:00:00,16.0,PM2.5,UG/M3,3.9,1.0,16,OZONE,PPB,17.0,1
2020-07-15T04:00:00,16.0,PM2.5,UG/M3,3.9,1.0,17,OZONE,PPB,18.0,1
2020-07-15T05:00:00,17.0,PM2.5,UG/M3,4.0,1.0,17,OZONE,PPB,18.0,1
2020-07-15T06:00:00,16.0,PM2.5,UG/M3,3.9,1.0,18,OZONE,PPB,19.0,1
2020-07-15T07:00:00,16.0,PM2.5,UG/M3,3.8,1.0,19,OZONE,PPB,21.0,1
2020-07-15T08:00:00,16.0,PM2.5,UG/M3,3.8,1.0,20,OZONE,PPB,22.0,1
2020-07-15T09:00:00,16.0,PM2.5,UG/M3,3.8,1.0,24,OZONE,PPB,26.0,1
2020-07-15T10:00:00,15.0,PM2.5,UG/M3,3.7,1.0,28,OZONE,PPB,30.0,1
2020-07-15T11:00:00,15.0,PM2.5,UG/M3,3.5,1.0,31,OZONE,PPB,33.0,1
2020-07-15T12:00:00,15.0,PM2.5,UG/M3,3.5,1.0,33,OZONE,PPB,36.0,1
2020-07-15T13:00:00,14.0,PM2.5,UG/M3,3.3,1.0,36,OZONE,PPB,39.0,1
2020-07-15T14:00:00,14.0,PM2.5,UG/M3,3.3,1.0,38,OZONE,PPB,41.0,1
2020-07-15T15:00:00,13.0,PM2.5,UG/M3,3.2,1.0,40,OZONE,PPB,43.0,1
2020-07-15T16:00:00,14.0,PM2.5,UG/M3,3.3,1.0,41,OZONE,PPB,44.0,1
2020-07-15T17:00:00,12.0,PM2.5,UG/M3,2.9,1.0,40,OZONE,PPB,43.0,1
2020-07-15T18:00:00,12.0,PM2.5,UG/M3,2.8,1.0,38,OZONE,PPB,41.0,1
2020-07-15T19:00:00,11.0,PM2.5,UG/M3,2.6,1.0,36,OZONE,PPB,39.0,1
2020-07-15T20:00:00,10.0,PM2.5,UG/M3,2.5,1.0,33,OZONE,PPB,36.0,1
2020-07-15T21:00:00,10.0,PM2.5,UG/M3,2.3,1.0,31,OZONE,PPB,33.0,1
2020-07-15T22:00:00,9.0,PM2.5,UG/M3,2.2,1.0,28,OZONE,PPB,30.0,1
2020-07-15T23:00:00,9.0,PM2.5,UG/M3,2.1,1.0,25,OZONE,PPB,27.0,1
2020-07-16T00:00:00,8.0,PM2.5,UG/M3,2.0,1.0,22,OZONE,PPB,24.0,1
2020-07-16T01:00:00,9.0,PM2.5,UG/M3,2.1,1.0,20,OZONE,PPB,22.0,1
2020-07-16T02:00:00,9.0,PM2.5,UG/M3,2.1,1.0,19,OZONE,PPB,20.0,1
2020-07-16T03:00:00,8.0,PM2.5,UG/M3,1.9,1.0,17,OZONE,PPB,18.0,1
2020-07-16T04:00:00,7.0,PM2.5,UG/M3,1.6,1.0,16,OZONE,PPB,17.0,1
2020-07-16T05:00:00,6.0,PM2.5,UG/M3,1.5,1.0,16,OZONE,PPB,17.0,1
2020-07-16T06:00:00,6.0,PM2.5,UG/M3,1.4,1.0,16,OZONE,PPB,17.0,1
2020-07-16T07:00:00,4.0,PM2.5,UG/M3,0.9,1.0,15,OZONE,PPB,16.0,1
2020-07-16T08:00:00,4.0,PM2.5,UG/M3,0.9,1.0,15,OZONE,PPB,16.0,1
2020-07-16T09:00:00,,,,,,18,OZONE,PPB,19.0,1
2020-07-16T10:00:00,,,,,,19,OZONE,PPB,21.0,1
2020-07-16T11:00:00,10.0,PM2.5,UG/M3,2.4,1.0,21,OZONE,PPB,23.0,1
2020-07-16T12:00:00,14.0,PM2.5,UG/M3,3.3,1.0,24,OZONE,PPB,26.0,1
2020-07-16T13:00:00,11.0,PM2.5,UG/M3,2.7,1.0,25,OZONE,PPB,27.0,1
2020-07-16T14:00:00,9.0,PM2.5,UG/M3,2.2,1.0,26,OZONE,PPB,28.0,1
2020-07-16T15:00:00,5.0,PM2.5,UG/M3,1.1,1.0,25,OZONE,PPB,27.0,1
2020-07-16T16:00:00,5.0,PM2.5,UG/M3,1.1,1.0,24,OZONE,PPB,26.0,1
2020-07-16T17:00:00,,,,,,23,OZONE,PPB,25.0,1
2020-07-16T18:00:00,,,,,,22,OZONE,PPB,24.0,1
2020-07-16T19:00:00,,,,,,20,OZONE,PPB,22.0,1
2020-07-16T20:00:00,,,,,,20,OZONE,PPB,22.0,1
2020-07-16T21:00:00,4.0,PM2.5,UG/M3,1.0,1.0,19,OZONE,PPB,21.0,1
2020-07-16T22:00:00,4.0,PM2.5,UG/M3,1.0,1.0,19,OZONE,PPB,20.0,1
2020-07-16T23:00:00,,,,,,19,OZONE,PPB,20.0,1
2020-07-17T00:00:00,,,,,,19,OZONE,PPB,20.0,1
2020-07-17T01:00:00,2.0,PM2.5,UG/M3,0.4,1.0,19,OZONE,PPB,20.0,1
2020-07-17T02:00:00,2.0,PM2.5,UG/M3,0.4,1.0,19,OZONE,PPB,20.0,1
2020-07-17T03:00:00,,,,,,19,OZONE,PPB,20.0,1
2020-07-17T04:00:00,,,,,,18,OZONE,PPB,19.0,1
2020-07-17T05:00:00,,,,,,17,OZONE,PPB,18.0,1
2020-07-17T06:00:00,10.0,PM2.5,UG/M3,2.3,1.0,15,OZONE,PPB,16.0,1
2020-07-17T07:00:00,22.0,PM2.5,UG/M3,5.2,1.0,14,OZONE,PPB,15.0,1
2020-07-17T08:00:00,24.0,PM2.5,UG/M3,5.8,1.0,13,OZONE,PPB,14.0,1
2020-07-17T09:00:00,26.0,PM2.5,UG/M3,6.3,1.0,14,OZONE,PPB,15.0,1
2020-07-17T10:00:00,29.0,PM2.5,UG/M3,6.9,1.0,14,OZONE,PPB,15.0,1
2020-07-17T11:00:00,28.0,PM2.5,UG/M3,6.7,1.0,15,OZONE,PPB,16.0,1
2020-07-17T12:00:00,28.0,PM2.5,UG/M3,6.6,1.0,19,OZONE,PPB,20.0,1
2020-07-17T13:00:00,28.0,PM2.5,UG/M3,6.8,1.0,24,OZONE,PPB,26.0,1
2020-07-17T14:00:00,30.0,PM2.5,UG/M3,7.1,1.0,30,OZONE,PPB,32.0,1
2020-07-17T15:00:00,29.0,PM2.5,UG/M3,7.0,1.0,35,OZONE,PPB,38.0,1
2020-07-17T16:00:00,29.0,PM2.5,UG/M3,6.9,1.0,38,OZONE,PPB,41.0,1
2020-07-17T17:00:00,29.0,PM2.5,UG/M3,6.9,1.0,40,OZONE,PPB,43.0,1
2020-07-17T18:00:00,30.0,PM2.5,UG/M3,7.2,1.0,41,OZONE,PPB,44.0,1
2020-07-17T19:00:00,32.0,PM2.5,UG/M3,7.6,1.0,42,OZONE,PPB,45.0,1
2020-07-17T20:00:00,32.0,PM2.5,UG/M3,7.6,1.0,41,OZONE,PPB,44.0,1
2020-07-17T21:00:00,32.0,PM2.5,UG/M3,7.7,1.0,38,OZONE,PPB,41.0,1
