AQI,weekday,speed,travel_time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Precipitation,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Conditions,Wx,Wy,Day sin,Day cos,Year sin,Year cos
20.0,6.0,18.11714743589743,397.7980769230769,75.09999999999975,75.09999999999975,75.09999999999975,49.20000000000027,40.09000000000012,0.0,0.0,9.900000000000054,0.0,1002.0,0.0,-22.874003593470288,-2.40415465515602,-0.4999999999904312,-0.8660254037899632,-0.9586795061959444,0.2844883203224696
20.0,6.0,16.232980769230757,435.4871794871795,76.70000000000043,76.70000000000043,76.70000000000043,49.10000000000025,37.79999999999987,0.0,0.0,9.900000000000054,0.0,1000.7999999999942,0.0,-23.80905328439259,2.08302225166903,-0.7071067811852924,-0.7071067811878027,-0.958475343724854,0.2851754117583125
20.0,6.0,13.554262820512808,503.8974358974359,76.70000000000043,76.70000000000043,76.70000000000043,49.89999999999975,38.90999999999988,0.0,0.0,9.900000000000054,0.0,1000.5999999999996,0.0,-23.241462971088232,4.098096992939577,-0.8660254037809122,-0.500000000006108,-0.958270688811219,0.2858623566776006
19.0,6.0,12.618397435897435,547.3814102564103,74.79999999999957,74.79999999999957,74.79999999999957,48.60000000000025,39.56999999999983,0.0,0.0,9.900000000000054,0.0,1000.7000000000058,0.0,-18.362103805364452,2.2545828529952296,-0.9659258262858768,-0.2588190451144314,-0.9580655415601868,0.2865491547273973
19.0,6.0,15.044358974358987,466.90705128205127,72.0999999999998,72.0999999999998,72.0999999999998,47.79999999999974,41.979999999999706,0.0,0.0,9.900000000000054,0.0,1000.9000000000004,0.0,-14.822570470059716,2.8812158301858277,-1.0,-3.0567211316304574e-12,-0.9578599020771572,0.2872358055548415
19.0,6.0,17.395641025641023,393.18910256410254,67.59999999999988,67.59999999999988,67.59999999999988,46.60000000000024,46.96999999999976,0.0,0.0,9.900000000000054,0.0,1001.4000000000004,0.0,-13.071538507388654,1.8370849326728576,-0.9659258262912256,0.2588190450944702,-0.9576537704677832,0.287922308807148
19.0,6.0,23.14987179487181,286.97115384615387,64.5,64.5,64.5,45.39999999999976,49.89999999999975,0.0,0.0,9.900000000000054,0.0,1002.2000000000058,0.0,-9.778114571891916,1.548701203898295,-0.8660254037839689,0.5000000000008136,-0.95744714683797,0.2886086641316071
18.0,6.0,25.276923076923104,299.96153846153845,62.09999999999999,62.09999999999999,62.09999999999999,44.79999999999978,52.9300000000002,0.0,0.0,9.900000000000054,0.0,1002.7000000000058,0.0,-7.502649498846312,1.7321231184477588,-0.7071067811896152,0.7071067811834798,-0.9572400312938764,0.2892948711755854
17.0,6.0,25.10121794871795,265.2275641025641,59.39999999999994,59.39999999999994,59.39999999999994,45.5,59.86000000000027,0.0,0.0,9.900000000000054,4.400000000000012,1003.0,0.0,-3.466996001518647,5.1400329498412844,-0.5000000000083279,0.8660254037796306,-0.9570324239419136,0.2899809295865254
17.0,6.0,22.82328671328672,266.1713286713287,59.89999999999981,59.89999999999981,59.89999999999981,46.7000000000002,61.48999999999993,0.0,0.0,9.900000000000052,31.10000000000017,1003.7000000000054,2.0,0.1910129954336236,1.0832885283134297,-0.2588190451028513,0.9659258262889796,-0.9568243248887454,0.2906668390119462
18.0,7.0,22.900705128205125,282.8942307692308,56.5,56.5,56.5,50.89999999999975,81.72999999999965,0.0099999999999999,0.0,9.900000000000054,64.70000000000037,1005.7000000000058,5.0,-2.994440863705527,-2.339513606237486,-5.620065283224976e-12,1.0,-0.9566157342412884,0.2913525990994433
18.0,7.0,25.64112179487181,287.1057692307692,55.5,55.5,55.5,52.2999999999997,89.16999999999932,0.0099999999999999,0.0,9.900000000000054,27.89999999999984,1005.2999999999942,5.0,0.3816179907530898,1.963254366895328,0.2588190450919941,0.9659258262918888,-0.9564066521067114,0.2920382094966889
18.0,7.0,25.070224358974343,274.6794871794872,55.29999999999968,55.29999999999968,55.29999999999968,51.799999999999706,87.9599999999994,0.0099999999999999,0.0,9.900000000000054,46.5,1004.5,5.0,1.721348560733467,0.5262690685009271,0.4999999999985937,0.8660254037852506,-0.9561970785924196,0.2927236698514866
19.0,7.0,26.58951923076924,225.5801282051282,55.29999999999968,55.29999999999968,55.29999999999968,51.10000000000025,85.81000000000041,0.0,0.0,9.900000000000054,36.5,1005.0,2.0,2.8841134965679776,0.3031325434761934,0.7071067811816673,0.7071067811914278,-0.9559870138061204,0.293408979811554
19.0,7.0,27.92144230769232,202.3525641025641,54.70000000000032,54.70000000000032,54.70000000000032,50.5,85.77999999999972,0.0,0.0,9.900000000000054,36.899999999999785,1005.5,2.0,-0.3418067213462167,-4.888063846273158,0.8660254037783488,0.5000000000105478,-0.9557764578557232,0.2940941390248489
18.0,7.0,30.453076923076924,168.39423076923077,54.0,54.0,54.0,50.0,86.41999999999935,0.0,0.0,9.900000000000054,33.60000000000019,1005.2000000000058,2.0,5.799180576750342,-2.4616061094824184,0.9659258262883162,0.2588190451053273,-0.955565410849407,0.2947791471393524
18.0,7.0,30.619839743589758,207.43269230769232,53.70000000000031,53.70000000000031,53.70000000000031,50.5,88.75999999999947,0.0,0.0,9.900000000000054,61.90000000000001,1006.0,2.0,2.3287097430623787,0.5806125494391993,1.0,8.183409434819496e-12,-0.9553538728956033,0.295464003803123
18.0,7.0,29.44496794871794,249.27243589743588,52.89999999999975,52.89999999999975,52.89999999999975,50.0,89.81000000000044,0.0,0.0,9.900000000000054,23.30000000000012,1007.0999999999996,0.0,5.514923416868337,-0.9724297949348104,0.9659258262925524,-0.2588190450895182,-0.9551418441029946,0.2961487086642971
18.0,7.0,28.45067307692308,244.19230769230768,51.799999999999706,51.799999999999706,51.799999999999706,48.79999999999973,89.25999999999945,0.0,0.0,9.900000000000054,43.79999999999978,1008.2999999999942,2.0,2.503396407330338,-1.0114378022229682,0.8660254037865323,-0.4999999999963737,-0.954929324580517,0.2968332613710893
19.0,7.0,28.703942307692312,253.7467948717949,53.0,53.0,53.0,47.89999999999975,82.72999999999963,0.0,0.0,9.900000000000054,37.600000000000215,1009.0,2.0,5.862215168715792,-2.018522557634387,0.7071067811932403,-0.7071067811798547,-0.9547163144373582,0.297517661571792
19.0,7.0,27.602660256410235,257.77884615384613,55.79999999999968,55.79999999999968,55.79999999999968,46.70000000000024,71.31999999999978,0.0,0.0,9.900000000000054,0.0,1009.7000000000058,0.0,7.798812022219854,-0.1361287702108187,0.5000000000001654,-0.8660254037843431,-0.9545028137829576,0.2982019089147764
20.0,7.0,25.667115384615368,266.2724358974359,59.5,59.5,59.5,46.0,61.06000000000004,0.0,0.0,9.900000000000054,0.0,1009.9000000000004,0.0,9.227295524408094,-1.79360455653953,0.2588190451078033,-0.9659258262876528,-0.954288822727007,0.2988860030484916
22.0,7.0,25.98121794871795,266.4102564102564,63.200000000000365,63.200000000000365,63.200000000000365,45.39999999999976,52.12000000000035,0.0,0.0,9.900000000000054,0.0,1009.7999999999942,0.0,6.98102471853015,-2.134313444475972,1.0746753586414014e-11,-1.0,-0.95407434137945,0.2995699436214662
23.0,7.0,24.826025641025637,294.8044871794872,65.90000000000009,65.90000000000009,65.90000000000009,45.29999999999977,47.40999999999988,0.0,0.0,9.900000000000054,0.0,1009.5,0.0,6.695918541027969,-0.2338266279067564,-0.2588190451010982,-0.9659258262894496,-0.9538593698504824,0.300253730282307
23.0,7.0,22.99375000000001,324.54487179487177,67.29999999999961,67.29999999999961,67.29999999999961,41.60000000000023,39.100000000000215,0.0,0.0,9.900000000000054,0.0,1009.0,0.0,7.2289569018134525,1.015963637008476,-0.4999999999941538,-0.8660254037878139,-0.9536439082505516,0.3009373626797004
21.0,7.0,18.24682692307692,354.58012820512823,68.7999999999996,68.7999999999996,68.7999999999996,39.79999999999984,34.629999999999875,0.0,0.0,9.900000000000054,0.0,1008.5,0.0,6.064515124549625,-1.2890524830701178,-0.7071067811780422,-0.7071067811950529,-0.9534279566903564,0.3016208404624116
20.0,7.0,18.052596153846174,392.12820512820514,69.0,69.0,69.0,38.70000000000015,33.01000000000017,0.0,0.0,9.900000000000054,0.0,1008.0,0.0,2.524212048835196,-3.230844089787555,-0.8660254037830615,-0.5000000000023853,-0.9532115152808484,0.3023041632792856
19.0,7.0,17.927692307692293,404.323717948718,68.40000000000013,68.40000000000013,68.40000000000013,36.899999999999785,31.350000000000183,0.0,0.0,9.900000000000054,0.0,1008.0,0.0,0.3984778792367004,0.0348622970990634,-0.9659258262869894,-0.2588190451102793,-0.9529945841332124,0.3029873307793011
18.0,7.0,16.54791666666666,444.073717948718,66.0,66.0,66.0,39.5,37.79999999999987,0.0,0.0,9.900000000000054,0.0,1008.2000000000058,0.0,2.039804480046938,0.8241345055150087,-1.0,-1.3310097738008533e-11,-0.9527771633589373,0.3036703426113539
15.0,7.0,17.322051282051273,466.12179487179486,56.10000000000015,56.10000000000015,56.10000000000015,41.5,57.799999999999656,0.0,0.0,9.599999999999946,0.0,1008.5999999999996,0.0,0.0,0.0,-0.9659258262901128,0.2588190450986222,-0.9525592530697116,0.3043531984245826
18.0,7.0,21.358782051282027,375.2371794871795,49.79999999999972,49.79999999999972,49.79999999999972,41.89999999999977,74.15999999999988,0.0,0.0,9.900000000000054,0.0,1009.4000000000004,0.0,0.0,0.0,-0.8660254037890956,0.4999999999919339,-0.9523408533774924,0.3050358978681514
20.0,7.0,25.081249999999997,296.02564102564105,47.29999999999975,47.29999999999975,47.29999999999975,41.5,80.15000000000033,0.0,0.0,9.900000000000054,0.0,1009.7999999999942,0.0,0.0,0.0,-0.7071067811865757,0.7071067811865194,-0.952121964394489,0.3057184405913052
32.0,7.0,25.033846153846177,301.7371794871795,44.60000000000024,44.60000000000024,44.60000000000024,41.10000000000022,87.4599999999994,0.0,0.0,9.900000000000054,0.0,1010.2000000000058,0.0,0.0,0.0,-0.5000000000046053,0.8660254037817798,-0.951902586233161,0.3064008262433693
32.0,7.0,20.93910256410257,318.0673076923077,45.0,45.0,45.0,39.89999999999978,81.97999999999963,0.0,0.0,9.599999999999946,0.0,1010.0999999999996,0.0,0.3762221576582367,1.033661882864502,-0.2588190451127553,0.965925826286326,-0.95168271900622,0.3070830544737496
32.0,1.0,19.67429487179487,316.3942307692308,43.700000000000216,43.700000000000216,43.700000000000216,39.600000000000215,85.25999999999951,0.0,0.0,9.900000000000054,0.0,1010.0999999999996,0.0,0.0958713170224242,1.095814167900923,-1.3215266612361997e-12,1.0,-0.9514623628266288,0.307765124931933
32.0,1.0,22.935128205128198,256.7435897435897,42.0,42.0,42.0,38.899999999999785,88.66999999999932,0.0,0.0,9.900000000000054,0.0,1009.5,0.0,0.5130302149885032,1.4095389311788624,0.2588190450961462,0.9659258262907764,-0.9512415178076014,0.3084470372674874
31.0,1.0,22.05464743589746,325.5192307692308,41.799999999999805,41.799999999999805,41.799999999999805,38.899999999999785,89.33000000000068,0.0,0.0,9.900000000000054,0.0,1009.4000000000004,0.0,0.397018460656531,0.0487477373620592,0.499999999989714,0.8660254037903773,-0.9510201840626026,0.309128791130062
30.0,1.0,22.616442307692328,252.72435897435895,44.39999999999976,44.39999999999976,44.39999999999976,39.399999999999785,82.45000000000044,0.0,0.0,9.900000000000054,0.0,1009.0999999999996,0.0,0.8600830789087162,2.240593023593272,0.7071067811847068,0.7071067811883882,-0.9507983617053488,0.3098103861693874
30.0,1.0,25.578044871794887,275.0352564102564,48.39999999999975,48.39999999999975,48.39999999999975,42.5,79.83000000000055,0.0,0.0,9.900000000000054,0.0,1008.5999999999996,0.0,3.093161141456181,-2.987030992973672,0.8660254037804981,0.5000000000068252,-0.9505760508498068,0.3104918220352756
31.0,1.0,26.087916666666665,224.18269230769232,46.20000000000024,46.20000000000024,46.20000000000024,42.10000000000023,85.4900000000005,0.0,0.0,9.900000000000054,0.0,1008.2999999999942,0.0,-0.5613615652079523,2.640998521981288,0.9659258262856624,0.2588190451152313,-0.9503532516101956,0.3111730983776207
32.0,1.0,28.80618589743591,150.52243589743588,46.10000000000024,46.10000000000024,46.10000000000024,42.2000000000002,86.1500000000004,0.0,0.0,9.900000000000054,0.0,1008.5999999999996,0.0,-0.2926796971494279,2.7846613070311514,1.0,3.884870812830719e-12,-0.9501299641009836,0.3118542148463986
32.0,1.0,24.33554487179485,167.47756410256412,47.79999999999974,47.79999999999974,47.79999999999974,45.29999999999977,91.06000000000046,0.0,0.0,9.900000000000054,0.0,1008.5,0.0,0.2613211581691336,2.486304738420684,0.9659258262914396,-0.2588190450936702,-0.9499061884368732,0.3125351710917213
33.0,1.0,22.32163461538462,201.58653846153845,49.79999999999972,49.79999999999972,49.79999999999972,46.79999999999976,89.49000000000055,0.0,0.0,9.300000000000033,0.0,1008.0,0.0,0.6861085796986024,3.22788708242154,0.866025403784383,-0.5000000000000964,-0.9496819247328708,0.3132159667636212
32.0,1.0,25.109839743589767,183.72435897435895,53.29999999999969,53.29999999999969,53.29999999999969,49.89999999999975,88.08000000000067,0.0,0.0,9.900000000000054,0.0,1007.9000000000004,0.0,-3.8499999999999983,6.668395609140179,0.7071067811902009,-0.7071067811828943,-0.94945717310418,0.3138966015123752
32.0,1.0,25.121570512820487,191.52884615384616,57.89999999999991,57.89999999999991,57.89999999999991,50.60000000000025,76.75999999999962,0.0,0.0,9.900000000000054,0.0,1007.7000000000058,0.0,-11.45751816352603,6.351006025226987,0.5000000000090451,-0.8660254037792164,-0.9492319336662732,0.3145770749882889
32.0,1.0,23.26352564102563,212.42307692307693,61.90000000000001,61.90000000000001,61.90000000000001,49.39999999999975,63.400000000000034,0.0,0.0,9.900000000000054,0.0,1007.2000000000058,0.0,-16.447931047274853,8.022191986240161,0.2588190451036512,-0.9659258262887652,-0.9490062065348734,0.3152573868417506
31.0,1.0,21.43796153846156,227.84230769230768,62.20000000000029,62.20000000000029,62.20000000000029,47.399999999999785,58.54000000000039,0.0,0.0,9.900000000000048,15.699999999999925,1006.5,0.0,-11.523622258515127,7.772781358243415,6.448214964425237e-12,-1.0,-0.9487799918259536,0.3159375367232317
30.0,1.0,20.59092948717951,228.08333333333331,64.0,64.0,64.0,47.39999999999976,54.75,0.0,0.0,9.900000000000054,16.800000000000097,1005.7999999999942,0.0,-13.670330257510493,8.877616270744989,-0.2588190450911942,-0.9659258262921032,-0.9485532896557378,0.3166175242832871
30.0,1.0,19.62721153846156,257.1185897435897,64.79999999999963,64.79999999999963,64.79999999999963,46.70000000000024,51.89999999999975,0.0,0.0,9.900000000000054,14.800000000000086,1004.0,0.0,-13.167127916743082,8.550832849735873,-0.4999999999978765,-0.8660254037856646,-0.9483261001407004,0.3172973491725547
29.0,1.0,16.699230769230784,290.8878205128205,65.09999999999992,65.09999999999992,65.09999999999992,47.29999999999975,52.52000000000032,0.0,0.0,9.900000000000054,37.0,1002.4000000000004,2.0,-13.52358824636672,13.05957736462922,-0.7071067811810816,-0.7071067811920134,-0.9480984233975664,0.3179770110417561
28.0,1.0,14.17416666666667,348.9839743589744,66.29999999999961,66.29999999999961,66.29999999999961,48.0,51.71999999999972,0.0,0.0,9.900000000000054,47.5,1001.7000000000058,2.0,-9.895952520870283,3.7987002651801616,-0.8660254037779348,-0.500000000011265,-0.9478702595433104,0.3186565095416968
27.0,1.0,15.187403846153863,330.5897435897436,66.29999999999961,66.29999999999961,66.29999999999961,49.5,54.64999999999981,0.0,0.0,9.900000000000054,43.39999999999976,1002.5999999999996,2.0,-6.504347626575076,3.314130648098687,-0.965925826288102,-0.2588190451061272,-0.947641608695158,0.319335844323266
26.0,1.0,16.64983974358975,283.56089743589746,65.0,65.0,65.0,50.70000000000029,59.79000000000048,0.0,0.0,9.900000000000054,30.30000000000001,1001.7000000000058,2.0,-4.740593360007569,6.06768280277176,-1.0,-9.011559116019756e-12,-0.9474124709705846,0.3200150150374373
25.0,1.0,22.408685897435905,309.95512820512823,61.700000000000365,61.700000000000365,61.700000000000365,52.39999999999975,71.68000000000022,0.0099999999999999,0.0,9.900000000000054,54.600000000000186,1001.5999999999996,5.0,-9.23895632710472,-9.567219344504112,-0.9659258262890004,0.2588190451027743,-0.947182846487316,0.3206940213352683
23.0,1.0,23.65528846153848,303.12820512820514,57.5,57.5,57.5,54.5,89.5400000000006,0.1099999999999996,0.0,9.900000000000054,50.89999999999975,1002.4000000000004,5.0,0.5437846722219868,-0.2535709570444185,-0.8660254037869464,0.4999999999956566,-0.946952735363328,0.3213728628679013
25.0,1.0,24.460160256410266,320.52564102564105,56.5,56.5,56.5,51.60000000000025,83.63000000000015,0.0700000000000002,0.0,9.900000000000054,51.0,1003.5999999999996,5.0,4.493832906395582,0.2355118030932472,-0.707106781193826,0.7071067811792691,-0.946722137716828,0.3220515392866169
26.0,1.0,29.81346153846157,226.8205128205128,53.79999999999969,53.79999999999969,53.79999999999969,49.39999999999975,84.93000000000023,0.0500000000000002,0.0,9.900000000000054,39.79999999999984,1002.7000000000058,5.0,2.186549267848489,-1.2120240506158422,-0.5000000000008826,0.866025403783929,-0.9464910536663284,0.3227300502426193
26.0,1.0,28.980174825174856,222.506993006993,54.20000000000027,54.20000000000027,54.20000000000027,45.7000000000002,72.8499999999999,0.0199999999999998,0.0,9.900000000000052,49.29999999999977,1002.2999999999946,5.0,-2.408924091922002,-5.165954386108929,-0.2588190451086032,0.9659258262874384,-0.9462594833305364,0.3234083953873589
26.0,2.0,26.125128205128224,213.4967948717949,50.89999999999975,50.89999999999975,50.89999999999975,42.2000000000002,72.08000000000042,0.0,0.0,9.900000000000054,0.0,1001.5,0.0,-0.3663516937006101,-6.9904067432820165,-1.1574903267614277e-11,1.0,-0.9460274268284278,0.3240865743723176
25.0,2.0,25.908012820512823,403.7788461538461,49.79999999999972,49.79999999999972,49.79999999999972,38.20000000000014,64.0400000000005,0.0,0.0,9.900000000000054,4.400000000000012,1001.0999999999996,0.0,-3.2498011250210763,-4.312631754255402,0.2588190451002983,0.9659258262896638,-0.9457948842792276,0.3247645868490627
25.0,2.0,28.335544871794863,351.4423076923077,47.79999999999974,47.79999999999974,47.79999999999974,37.20000000000013,66.77000000000034,0.0,0.0,9.900000000000054,4.400000000000012,1000.7999999999942,0.0,-2.6437881799927005,-5.9380454746769065,0.4999999999934366,0.866025403788228,-0.945561855802411,0.3254424324692471
23.0,2.0,30.20398601398599,251.0804195804196,48.0,48.0,48.0,36.5,64.1200000000002,0.0,0.0,9.900000000000052,0.0,1000.2999999999946,0.0,-2.976419018678987,-11.108147002324284,0.7071067811774565,0.7071067811956385,-0.9453283415177026,0.3261201108846092
21.0,2.0,32.11788461538463,186.0192307692308,46.79999999999976,46.79999999999976,46.79999999999976,36.600000000000215,67.37000000000005,0.0,0.0,9.900000000000054,0.0,1000.2000000000058,0.0,-0.5704619230480961,-10.885061928824914,0.8660254037826474,0.5000000000031025,-0.9450943415450768,0.3267976217469734
20.0,2.0,33.019839743589785,180.62820512820517,46.0,46.0,46.0,36.29999999999989,68.84000000000012,0.0,0.0,9.900000000000054,0.0,1001.0999999999996,0.0,-0.9761443187737676,-11.157380618627494,0.965925826286775,0.2588190451110792,-0.944859856004757,0.3274749647082505
19.0,2.0,27.184455128205137,247.80769230769232,44.89999999999976,44.89999999999976,44.89999999999976,35.200000000000095,68.81000000000017,0.0,0.0,9.900000000000054,0.0,1001.2000000000058,0.0,-0.38040451405727,-10.893360014508202,1.0,-4.136678091580583e-13,-0.9446248850172168,0.3281521394204371
18.0,2.0,21.377211538461545,323.1314102564103,44.89999999999976,44.89999999999976,44.89999999999976,35.700000000000095,69.97999999999966,0.0,0.0,9.900000000000054,0.0,1000.9000000000004,0.0,0.6018634967938554,-11.4842396496776,0.9659258262903272,-0.2588190450978223,-0.9443894287031788,0.3288291455356164
19.0,2.0,18.825416666666666,395.3878205128205,45.60000000000024,45.60000000000024,45.60000000000024,35.1000000000002,66.45000000000039,0.0,0.0,9.900000000000054,0.0,1000.7000000000058,0.0,-0.9761443187737676,-11.157380618627494,0.8660254037895097,-0.4999999999912167,-0.944153487183615,0.3295059827059583
20.0,2.0,19.5608653846154,378.52564102564105,49.20000000000027,49.20000000000027,49.20000000000027,35.7999999999999,59.79999999999965,0.0,0.0,9.900000000000054,47.60000000000024,1001.2000000000058,2.0,-3.081829444510936,-13.348869887557642,0.7071067811871613,-0.7071067811859337,-0.9439170605797468,0.3301826505837195
22.0,2.0,21.77926282051282,313.1442307692308,50.20000000000028,50.20000000000028,50.20000000000028,36.39999999999979,58.990000000000016,0.0,0.0,9.900000000000054,42.7000000000002,1001.0999999999996,2.0,-1.3421984383139371,-15.341398350612884,0.5000000000053225,-0.8660254037813657,-0.9436801490130446,0.3308591488212437
23.0,2.0,26.47714743589746,305.1057692307692,52.70000000000029,52.70000000000029,52.70000000000029,35.700000000000095,52.40999999999988,0.0,0.0,9.900000000000054,51.10000000000025,1001.5,2.0,4.40904066513977,-19.097653269790687,0.2588190451135552,-0.9659258262861116,-0.9434427526052094,0.3315354770710152
25.0,2.0,27.098717948717976,295.0480769230769,52.799999999999706,52.799999999999706,52.799999999999706,35.60000000000021,51.89999999999975,0.0,0.0,9.900000000000054,54.0,1002.2000000000058,2.0,2.519033127377192,-17.923852044222475,2.1496763424364605e-12,-1.0,-0.9432048714782476,0.3322116349854449
29.0,2.0,28.02227564102565,247.4455128205128,53.20000000000031,53.20000000000031,53.20000000000031,36.899999999999785,53.76000000000015,0.0,0.0,9.900000000000054,51.60000000000025,1003.2999999999942,2.0,3.003541728772412,-18.963616139426534,-0.2588190450953463,-0.9659258262909908,-0.942966505754358,0.3328876222171921
31.0,2.0,27.122660256410263,257.0064102564103,53.60000000000022,53.60000000000022,53.60000000000022,38.79999999999985,57.20000000000033,0.0,0.0,9.900000000000054,42.7999999999998,1004.2999999999942,2.0,3.3681693912476693,-15.845991131887564,-0.4999999999889968,-0.8660254037907914,-0.942727655556008,0.3335634384189501
31.0,2.0,24.10157051282051,273.8621794871795,54.89999999999982,54.89999999999982,54.89999999999982,37.5,51.67000000000007,0.0,0.0,9.900000000000054,54.0,1004.0999999999996,2.0,0.8897112561300471,-16.976702090827754,-0.7071067811841212,-0.7071067811889739,-0.9424883210059128,0.3342390832435001
30.0,2.0,21.3713141025641,300.47115384615387,54.79999999999968,54.79999999999968,54.79999999999968,35.700000000000095,48.47999999999968,0.0,0.0,9.900000000000054,54.0,1005.0999999999996,2.0,3.004113473637906,-17.0371741271113,-0.8660254037800841,-0.5000000000075424,-0.9422485022270372,0.3349145563437115
27.0,2.0,20.357115384615387,365.87820512820514,54.5,54.5,54.5,35.700000000000095,48.88999999999981,0.0,0.0,9.900000000000054,51.10000000000025,1006.5,2.0,3.3681693912476693,-15.845991131887564,-0.9659258262892144,-0.2588190451019752,-0.9420081993425944,0.3355898573725417
24.0,2.0,23.366538461538465,318.72115384615387,52.60000000000026,52.60000000000026,52.60000000000026,36.29999999999989,53.76000000000015,0.0,0.0,9.900000000000054,54.0,1007.5999999999996,2.0,3.7391056319368414,-11.5077838471713,-1.0,-4.7130204940309794e-12,-0.9417674124760468,0.3362649859830365
24.0,2.0,24.123429487179525,267.49038461538464,52.0,52.0,52.0,35.7999999999999,53.87000000000032,0.0,0.0,9.900000000000054,54.0,1009.0999999999996,2.0,6.150077472495135,-11.566613466451887,-0.965925826291654,0.2588190450928703,-0.9415261417511048,0.3369399418283305
24.0,2.0,27.4692307692308,235.39102564102564,51.799999999999706,51.799999999999706,51.799999999999706,35.1000000000002,52.77000000000032,0.0,0.0,9.900000000000054,51.89999999999975,1010.5,2.0,6.150077472495135,-11.566613466451887,-0.8660254037847971,0.4999999999993792,-0.9412843872917276,0.3376147245616469
24.0,2.0,27.1687062937063,236.84965034965035,49.0,49.0,49.0,36.200000000000045,61.1800000000002,0.0,0.0,9.900000000000052,28.800000000000125,1011.7999999999946,2.0,4.339874353211889,-8.898061058361801,-0.7071067811907864,0.7071067811823086,-0.9410421492221238,0.3382893338362978
24.0,2.0,28.55083333333334,209.948717948718,48.60000000000025,48.60000000000025,48.60000000000025,35.0,59.25,0.0,0.0,9.900000000000054,18.600000000000065,1012.7000000000058,0.0,7.243699165699896,-11.154318553674209,-0.5000000000097623,0.8660254037788023,-0.9407994276667492,0.3389637693056846
23.0,2.0,26.555352564102577,230.05769230769232,46.79999999999976,46.79999999999976,46.79999999999976,33.20000000000005,58.89999999999993,0.0,0.0,9.900000000000054,21.69999999999988,1013.2000000000058,0.0,1.6982000588512538,-8.736481932684262,-0.2588190451044511,0.9659258262885512,-0.9405562227503084,0.3396380306232979
23.0,3.0,25.955993589743592,266.81410256410254,46.89999999999976,46.89999999999976,46.89999999999976,30.600000000000176,52.82999999999994,0.0,0.0,9.900000000000054,0.0,1013.7000000000058,0.0,2.7288098225883086,-9.516490789789408,-7.276364645625499e-12,1.0,-0.9403125345977548,0.3403121174427178
23.0,3.0,25.517724358974345,332.33012820512823,46.70000000000024,46.70000000000024,46.70000000000024,30.399999999999824,53.04000000000042,0.0,0.0,9.900000000000054,0.0,1013.9000000000004,0.0,1.962224407636319,-11.128327609038008,0.2588190450903943,0.9659258262923176,-0.9400683633342704,0.3409860294176673
23.0,3.0,27.09125000000005,265.58012820512823,45.60000000000024,45.60000000000024,45.60000000000024,29.899999999999824,53.87999999999968,0.0,0.0,9.900000000000054,0.0,1014.4000000000004,0.0,0.5652283274237974,-10.78519897534945,0.4999999999971593,0.8660254037860787,-0.9398237090853432,0.3416597662017993
22.0,3.0,28.332211538461543,256.3076923076923,44.10000000000024,44.10000000000024,44.10000000000024,29.800000000000026,56.79000000000045,0.0,0.0,9.900000000000054,0.0,1014.5999999999996,0.0,0.6626865005691895,-9.476858477468332,0.7071067811804961,0.707106781192599,-0.9395785719766518,0.3423333274490167
21.0,3.0,31.66798076923076,195.41666666666663,43.89999999999976,43.89999999999976,43.89999999999976,29.69999999999997,57.13999999999976,0.0,0.0,9.900000000000054,0.0,1015.2000000000058,0.0,-1.5063155629512422e-15,-8.199999999999989,0.8660254037847966,0.4999999999993799,-0.939332952134142,0.3430067128132592
21.0,3.0,32.53394230769232,180.4903846153846,43.700000000000216,43.700000000000216,43.700000000000216,29.10000000000017,56.209999999999546,0.0,0.0,9.900000000000054,0.0,1015.7999999999942,0.0,-0.4605564149379111,-8.787939905840274,0.9659258262878876,0.2588190451069271,-0.9390868496840076,0.3436799219485569
20.0,3.0,27.07291666666665,225.96153846153845,42.5,42.5,42.5,28.699999999999942,57.84000000000013,0.0,0.0,9.900000000000054,0.0,1016.4000000000008,0.0,-1.543054966925674e-15,-8.400000000000048,1.0,9.839708797220016e-12,-0.9388402647526902,0.3443529545090306
20.0,3.0,21.621826923076934,282.5929487179488,41.7000000000002,41.7000000000002,41.7000000000002,29.19999999999996,60.79000000000048,0.0,0.0,9.900000000000054,0.0,1016.9000000000008,0.0,0.1588168985792755,-9.098614025923109,0.9659258262892146,-0.2588190451019744,-0.9385931974668796,0.3450258101488916
19.0,3.0,19.1026282051282,375.15705128205127,40.39999999999978,40.39999999999978,40.39999999999978,30.0,66.06000000000013,0.0,0.0,9.900000000000054,0.0,1017.5999999999992,0.0,-0.4396220324407347,-8.388488091938468,0.8660254037873604,-0.4999999999949394,-0.9383456479535134,0.3456984885224422
17.0,3.0,20.66455128205128,347.28205128205127,43.39999999999976,43.39999999999976,43.39999999999976,31.0,61.6,0.0,0.0,9.900000000000054,0.0,1018.299999999994,0.0,-0.5441004952041797,-7.780999592026631,0.7071067811944115,-0.7071067811786835,-0.9380976163397766,0.3463709892840758
15.0,3.0,22.95201923076922,313.18910256410254,47.79999999999974,47.79999999999974,47.79999999999974,31.89999999999981,53.8199999999998,0.0,0.0,9.900000000000054,0.0,1018.9000000000008,0.0,2.361615216270239,-13.39338544096598,0.5000000000015998,-0.866025403783515,-0.9378491027531022,0.3470433120882768
